,avgoktas,coolingdegreedays,coolingdegreedaysnormal,date.ampm,date.day,date.epoch,date.hour,date.iso8601,date.min,date.month,date.monthname,date.monthname_short,date.pretty,date.rfc822,date.sec,date.tz_long,date.tz_offset_hours,date.tz_offset_text,date.tz_short,date.weekday,date.weekday_short,date.yday,date.year,dewpoint,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,icon,max_dewpoint,max_humidity,max_pressure,max_temperature,max_temperature_normal,max_temperature_record,max_temperature_record_year,max_visibility,max_wind_speed,min_dewpoint,min_humidity,min_pressure,min_temperature,min_temperature_normal,min_temperature_record,min_temperature_record_year,min_visibility,min_wind_speed,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodateprecipitation,monthtodateprecipitationnormal,monthtodatesnowfall,precip,precipnormal,preciprecord,preciprecordyear,precipsource,pressure,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1janprecipitation,since1janprecipitationnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfall,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepth,snowfall,temperature,temperature_normal,thunder,tornado,visibility,wind_dir,wind_dir_degrees,wind_speed
308,,0,,PM,5,1194235200,12,2007-11-05T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 05, 2007","Mon, 05 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,308,2007,53,0,10,0,6,,,clear,55,88,30.24,62,66,73,2004,2.0,4,50,63,30.12,57,54,48,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.18,0,,,,,,,,,,,,0,,0.0,60,,0,0,1.0,,,1
309,3.0,0,,PM,6,1194321600,12,2007-11-06T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 06, 2007","Tue, 06 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,309,2007,54,0,10,0,4,,,rain,55,88,30.3,64,65,77,2005,2.0,4,52,68,30.21,57,54,51,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.25,1,,,,,,,,,,,,0,,0.0,60,,0,0,1.0,,,3
310,1.0,0,,PM,7,1194408000,12,2007-11-07T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 07, 2007","Wed, 07 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,310,2007,52,1,10,0,4,,,hazy,54,94,30.3,66,64,77,2017,5.0,7,50,59,30.15,55,53,48,2002,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.23,0,,,,,,,,,,,,0,,0.0,60,,0,0,2.0,,,3
311,1.0,0,,PM,8,1194494400,12,2007-11-08T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 08, 2007","Thu, 08 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,311,2007,50,1,7,0,8,,,hazy,55,94,30.27,66,64,73,2010,4.0,7,45,56,30.12,48,53,48,2007,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.19,0,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,1
312,3.0,0,,PM,9,1194580800,12,2007-11-09T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 09, 2007","Fri, 09 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,312,2007,51,1,6,0,9,,,hazy,55,94,30.24,62,63,75,2006,2.0,7,46,68,30.06,50,53,46,2003,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.16,0,,,,,,,,,,,,0,,0.0,56,,0,0,1.0,,,2
313,3.0,0,,PM,10,1194667200,12,2007-11-10T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 10, 2007","Sat, 10 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,313,2007,54,1,8,0,7,,,rain,55,88,30.15,59,63,77,2006,2.0,4,52,82,30.06,57,52,44,2000,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.11,1,,,,,,,,,,,,0,,0.0,58,,0,0,1.0,,,2
314,5.0,0,,PM,11,1194753600,12,2007-11-11T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 11, 2007","Sun, 11 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,314,2007,50,0,7,0,8,,,rain,52,88,30.15,59,62,75,2010,2.0,9,48,67,30.01,55,51,42,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.08,1,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,5
315,4.0,0,,PM,12,1194840000,12,2007-11-12T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 12, 2007","Mon, 12 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,315,2007,50,0,6,0,9,,,rain,52,88,30.15,59,61,71,1998,2.0,4,48,67,30.04,53,51,44,2000,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.09,1,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,3
316,3.0,0,,PM,13,1194926400,12,2007-11-13T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 13, 2007","Tue, 13 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,316,2007,52,0,7,0,8,,,partlycloudy,52,88,30.12,59,61,75,2006,2.0,4,50,72,30.04,55,50,44,2012,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.07,0,,,,,,,,,,,,0,,0.0,57,,0,0,1.0,,,1
317,2.0,0,,PM,14,1195012800,12,2007-11-14T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 14, 2007","Wed, 14 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,317,2007,51,1,6,0,8,,,hazy,54,94,30.15,62,60,69,2017,1.0,4,48,63,30.01,51,50,46,2001,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.09,0,,,,,,,,,,,,0,,0.0,56,,0,0,1.0,,,1
318,4.0,0,,PM,15,1195099200,12,2007-11-15T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 15, 2007","Thu, 15 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,318,2007,54,1,10,0,4,,,rain,55,94,30.21,66,59,69,2001,1.0,4,50,56,30.06,55,49,42,2001,0.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.13,1,,,,,,,,,,,,0,,0.0,60,,0,0,1.0,,,2
319,3.0,0,,PM,16,1195185600,12,2007-11-16T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 16, 2007","Fri, 16 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,319,2007,54,1,10,0,4,,,hazy,55,94,30.24,64,59,75,1998,3.0,4,50,59,30.06,57,49,41,1997,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.16,0,,,,,,,,,,,,0,,0.0,60,,0,0,2.0,,,1
320,3.0,0,,PM,17,1195272000,12,2007-11-17T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 17, 2007","Sat, 17 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,320,2007,53,0,8,0,6,,,rain,55,94,30.27,60,58,71,2016,4.0,4,50,68,30.09,55,48,41,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.16,1,,,,,,,,,,,,0,,0.0,58,,0,0,3.0,,,2
321,3.0,0,,PM,18,1195358400,12,2007-11-18T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 18, 2007","Sun, 18 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,321,2007,49,1,8,0,6,,,hazy,54,94,30.39,64,58,71,2016,6.0,7,43,48,30.21,53,48,44,2004,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.29,0,,,,,,,,,,,,0,,0.0,58,,0,0,3.0,,,2
322,5.0,0,,PM,19,1195444800,12,2007-11-19T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 19, 2007","Mon, 19 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,322,2007,49,0,4,0,12,,,rain,50,94,30.42,57,58,66,2011,6.0,7,48,72,30.27,50,48,42,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.34,1,,,,,,,,,,,,0,,0.0,54,,0,0,2.0,,,3
323,3.0,0,,PM,20,1195531200,12,2007-11-20T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 20, 2007","Tue, 20 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,323,2007,49,0,4,0,12,,,partlycloudy,50,94,30.36,57,58,73,2016,3.0,4,46,72,30.21,50,47,37,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.3,0,,,,,,,,,,,,0,,0.0,54,,0,0,2.0,,,1
324,4.0,0,,PM,21,1195617600,12,2007-11-21T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 21, 2007","Wed, 21 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,324,2007,50,0,6,0,9,,,rain,50,88,30.36,59,58,68,2010,2.0,4,48,67,30.24,53,47,35,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.3,1,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,1
325,2.0,0,,PM,22,1195704000,12,2007-11-22T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 22, 2007","Thu, 22 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,325,2007,49,0,8,0,8,,,rain,52,94,30.39,64,57,71,2015,4.0,4,48,56,30.24,51,47,41,1997,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.32,1,,,,,,,,,,,,0,,0.0,58,,0,0,2.0,,,2
326,2.0,0,,PM,23,1195790400,12,2007-11-23T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 23, 2007","Fri, 23 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,326,2007,49,1,7,0,8,,,hazy,52,94,30.33,66,57,68,2011,4.0,7,46,52,30.15,48,47,42,2017,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.26,0,,,,,,,,,,,,0,,0.0,57,,0,0,2.0,,,2
327,4.0,0,,PM,24,1195876800,12,2007-11-24T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 24, 2007","Sat, 24 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,327,2007,49,0,6,0,10,,,partlycloudy,52,88,30.27,60,57,69,2001,2.0,7,46,68,30.09,51,46,37,2017,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.19,0,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,2
328,5.0,0,,PM,25,1195963200,12,2007-11-25T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 25, 2007","Sun, 25 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,328,2007,49,0,6,0,9,,,rain,52,88,30.36,59,56,64,1998,2.0,9,48,72,30.12,53,46,35,2016,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.21,1,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,3
329,5.0,0,,PM,26,1196049600,12,2007-11-26T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 26, 2007","Mon, 26 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,329,2007,39,0,8,0,6,,,rain,46,72,30.51,64,56,66,1998,6.0,16,32,30,30.36,53,46,37,2017,2.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.43,1,,,,,,,,,,,,0,,0.0,58,,0,0,4.0,,,6
330,1.0,0,,PM,27,1196136000,12,2007-11-27T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 27, 2007","Tue, 27 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,330,2007,38,0,3,0,12,,,mostlysunny,45,93,30.42,64,55,66,2011,4.0,7,30,30,30.09,42,45,41,2016,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.23,0,,,,,,,,,,,,0,,0.0,53,,0,0,3.0,,,2
331,0.0,0,,PM,28,1196222400,12,2007-11-28T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 28, 2007","Wed, 28 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,331,2007,41,0,2,0,13,,,clear,45,87,30.18,62,55,68,2011,5.0,4,37,39,30.04,42,45,37,2004,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.11,0,,,,,,,,,,,,0,,0.0,52,,0,0,2.0,,,2
332,2.0,0,,PM,29,1196308800,12,2007-11-29T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 29, 2007","Thu, 29 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,332,2007,45,0,6,0,9,,,mostlysunny,46,87,30.18,62,55,64,2001,4.0,4,39,45,30.06,50,45,37,2008,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.14,0,,,,,,,,,,,,0,,0.0,56,,0,0,2.0,,,2
333,3.0,0,,PM,30,1196395200,12,2007-11-30T12:00:00+0800,00,11,November,Nov,"12:00 PM CST on November 30, 2007","Fri, 30 Nov 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,333,2007,46,0,5,0,10,,,partlycloudy,48,82,30.18,57,54,66,1998,2.0,2,45,63,30.01,53,44,37,2008,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.1,0,,,,,,,,,,,,0,,0.0,55,,0,0,2.0,,,1
334,3.0,0,,PM,1,1196481600,12,2007-12-01T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 01, 2007","Sat, 01 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,334,2007,44,0,4,0,11,,,rain,46,77,30.33,55,54,66,2010,3.0,13,41,62,29.98,53,44,35,2013,1.0,2,,,,,,,,0.0,0.02,0.0,2018,,30.08,1,,,,,,,,,,,,0,,0.0,54,,0,0,2.0,,,3
335,3.0,0,,PM,2,1196568000,12,2007-12-02T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 02, 2007","Sun, 02 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,335,2007,39,0,4,0,11,,,rain,45,87,30.39,60,53,64,2015,5.0,7,28,31,30.24,48,43,37,1997,2.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.32,1,,,,,,,,,,,,0,,0.0,54,,0,0,4.0,,,3
336,3.0,0,,PM,3,1196654400,12,2007-12-03T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 03, 2007","Mon, 03 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,336,2007,40,0,2,0,12,,,partlycloudy,43,76,30.3,55,53,64,2004,6.0,4,34,47,30.15,50,43,37,2000,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.22,0,,,,,,,,,,,,0,,0.0,52,,0,0,3.0,,,1
337,5.0,0,,PM,4,1196740800,12,2007-12-04T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 04, 2007","Tue, 04 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,337,2007,41,0,0,0,17,,,rain,43,87,30.42,50,52,64,2004,6.0,11,39,66,30.27,46,42,37,2000,2.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.34,1,,,,,,,,,,,,0,,0.0,48,,0,0,4.0,,,4
338,5.0,0,,PM,5,1196827200,12,2007-12-05T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 05, 2007","Wed, 05 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,338,2007,43,0,0,0,18,,,rain,43,93,30.42,50,52,66,2013,6.0,9,41,76,30.33,44,42,33,2012,2.0,2,,,,,,,,0.0,0.02,0.0,2018,,30.38,1,,,,,,,,,,,,0,,0.0,47,,0,0,3.0,,,6
339,4.0,0,,PM,6,1196913600,12,2007-12-06T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 06, 2007","Thu, 06 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,339,2007,42,0,0,0,17,,,partlycloudy,43,87,30.42,50,51,71,2003,6.0,4,41,71,30.21,46,41,37,2013,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.32,0,,,,,,,,,,,,0,,0.0,48,,0,0,3.0,,,3
340,6.0,0,,PM,7,1197000000,12,2007-12-07T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 07, 2007","Fri, 07 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,340,2007,42,0,0,0,18,,,rain,43,87,30.33,48,51,60,2004,4.0,4,41,76,30.15,46,41,35,1998,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.25,1,,,,,,,,,,,,0,,0.0,47,,0,0,2.0,,,2
341,4.0,0,,PM,8,1197086400,12,2007-12-08T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 08, 2007","Sat, 08 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,341,2007,38,0,0,0,19,,,rain,39,87,30.21,50,51,60,2017,4.0,7,37,62,30.06,42,41,35,2002,2.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.13,1,,,,,,,,,,,,0,,0.0,46,,0,0,3.0,,,3
342,2.0,0,,PM,9,1197172800,12,2007-12-09T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 09, 2007","Sun, 09 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,342,2007,38,1,0,0,22,,,hazy,45,93,30.15,51,51,59,2010,4.0,7,34,62,29.95,35,40,33,2002,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.06,0,,,,,,,,,,,,0,,0.0,43,,0,0,2.0,,,2
343,3.0,0,,PM,10,1197259200,12,2007-12-10T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 10, 2007","Mon, 10 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,343,2007,41,0,2,0,14,,,rain,43,87,30.12,57,50,62,2017,6.0,7,37,51,29.89,46,40,35,2017,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.01,1,,,,,,,,,,,,0,,0.0,52,,0,0,2.0,,,2
344,5.0,0,,PM,11,1197345600,12,2007-12-11T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 11, 2007","Tue, 11 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,344,2007,43,0,0,0,16,,,rain,45,87,30.09,51,50,60,2004,4.0,11,43,71,29.89,46,40,33,2017,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,29.97,1,,,,,,,,,,,,0,,0.0,48,,0,0,2.0,,,6
345,3.0,0,,PM,12,1197432000,12,2007-12-12T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 12, 2007","Wed, 12 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,345,2007,38,1,0,0,16,,,hazy,45,93,30.21,51,50,59,2004,6.0,7,30,44,30.06,46,40,30,1997,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.12,0,,,,,,,,,,,,0,,0.0,48,,0,0,4.0,,,2
346,3.0,0,,PM,13,1197518400,12,2007-12-13T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 13, 2007","Thu, 13 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,346,2007,37,0,0,0,17,,,partlycloudy,39,93,30.21,55,50,60,2008,5.0,4,32,44,30.01,41,40,30,2000,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.12,0,,,,,,,,,,,,0,,0.0,48,,0,0,4.0,,,2
347,,0,,PM,14,1197604800,12,2007-12-14T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 14, 2007","Fri, 14 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,347,2007,40,0,0,0,16,,,clear,43,82,30.12,51,50,60,2004,4.0,2,36,54,30.01,46,40,32,2006,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.08,0,,,,,,,,,,,,0,,0.0,48,,0,0,2.0,,,2
348,3.0,0,,PM,15,1197691200,12,2007-12-15T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 15, 2007","Sat, 15 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,348,2007,41,0,0,0,16,,,partlycloudy,43,87,30.15,53,49,57,2006,3.0,4,37,58,30.04,46,40,32,2010,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.09,0,,,,,,,,,,,,0,,0.0,50,,0,0,2.0,,,2
349,4.0,0,,PM,16,1197777600,12,2007-12-16T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 16, 2007","Sun, 16 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,349,2007,41,0,0,0,18,,,rain,43,82,30.27,48,49,57,2000,4.0,7,41,76,30.09,46,40,28,2001,2.0,2,,,,,,,,0.0,0.02,0.0,2018,,30.16,1,,,,,,,,,,,,0,,0.0,47,,0,0,3.0,,,3
350,2.0,0,,PM,17,1197864000,12,2007-12-17T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 17, 2007","Mon, 17 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,350,2007,41,0,0,0,18,,,mostlysunny,45,93,30.3,55,49,62,2004,4.0,7,36,58,30.15,39,40,30,2005,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.24,0,,,,,,,,,,,,0,,0.0,47,,0,0,2.0,,,2
351,2.0,0,,PM,18,1197950400,12,2007-12-18T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 18, 2007","Tue, 18 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,351,2007,41,1,0,0,16,,,hazy,45,93,30.27,57,49,57,2002,4.0,4,37,54,30.09,41,40,32,2017,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.22,0,,,,,,,,,,,,0,,0.0,49,,0,0,2.0,,,1
352,2.0,0,,PM,19,1198036800,12,2007-12-19T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 19, 2007","Wed, 19 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,352,2007,41,0,0,0,18,,,mostlysunny,45,93,30.27,55,49,60,2010,3.0,11,37,58,29.98,39,40,30,2014,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.12,0,,,,,,,,,,,,0,,0.0,47,,0,0,2.0,,,3
353,3.0,0,,PM,20,1198123200,12,2007-12-20T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 20, 2007","Thu, 20 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,353,2007,42,1,0,0,19,,,rain,43,93,30.15,48,49,59,2017,2.0,4,41,76,30.01,44,40,33,2017,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.05,1,,,,,,,,,,,,0,,0.0,46,,0,0,1.0,,,3
354,1.0,0,,PM,21,1198209600,12,2007-12-21T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 21, 2007","Fri, 21 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,354,2007,41,1,0,0,20,,,hazy,46,93,30.15,51,49,59,2000,1.0,7,37,71,30.01,39,39,32,2006,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.1,0,,,,,,,,,,,,0,,0.0,45,,0,0,0.0,,,2
355,2.0,0,,PM,22,1198296000,12,2007-12-22T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 22, 2007","Sat, 22 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,355,2007,42,1,0,0,20,,,hazy,45,100,30.18,51,49,55,2000,1.0,4,37,76,30.06,39,39,26,2001,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.13,0,,,,,,,,,,,,0,,0.0,45,,0,0,0.0,,,2
356,,0,,PM,23,1198382400,12,2007-12-23T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 23, 2007","Sun, 23 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,356,2007,43,1,0,0,14,,,hazy,45,93,30.21,55,49,60,2017,1.0,4,43,63,30.06,46,39,28,2001,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.14,0,,,,,,,,,,,,0,,0.0,50,,0,0,1.0,,,2
357,1.0,0,,PM,24,1198468800,12,2007-12-24T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 24, 2007","Mon, 24 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,357,2007,45,1,0,0,16,,,hazy,45,93,30.15,51,49,59,2017,2.0,2,43,76,30.01,46,39,28,2001,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.09,0,,,,,,,,,,,,0,,0.0,48,,0,0,1.0,,,2
358,5.0,0,,PM,25,1198555200,12,2007-12-25T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 25, 2007","Tue, 25 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,358,2007,45,1,0,0,16,,,rain,46,93,30.15,50,49,57,2015,1.0,7,45,82,30.01,48,39,32,2008,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.07,1,,,,,,,,,,,,0,,0.0,49,,0,0,1.0,,,2
359,6.0,0,,PM,26,1198641600,12,2007-12-26T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 26, 2007","Wed, 26 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,359,2007,45,0,0,0,18,,,rain,46,93,30.21,48,49,62,2017,2.0,7,43,87,30.06,46,39,32,2003,1.0,2,,,,,,,,0.0,0.02,0.0,2018,,30.12,1,,,,,,,,,,,,0,,0.0,47,,0,0,2.0,,,4
360,4.0,0,,PM,27,1198728000,12,2007-12-27T12:00:00+0800,00,12,December,Dec,"12:00 PM CST on December 27, 2007","Thu, 27 Dec 2007 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,360,2007,42,0,0,0,19,,,rain,43,93,30.18,48,49,57,2000,6.0,9,39,76,29.95,44,39,32,2001,1.0,2,,,,,,,,0.0,0.02,0.0,2018,,30.09,1,,,,,,,,,,,,0,,0.0,46,,0,0,2.0,,,3
